reviewId,content,score
35d0023d-6cad-421c-83fd-74bf5910b8fd,Nice game,5
dbded332-cd0d-44f0-8d2b-a7fec39bccd4,Ggoooodd,5
9d5fa738-28b0-412b-b2c0-f13afa632601,🤩🤞,5
babbaca0-a987-4072-aae1-7612d55e247e,Good game,5
3c7ffa85-0c6a-48da-804c-9b8ea57951cf,The game is very fun. I enjoy this game,5
13a4218f-df9c-410a-85e8-add35491de45,Nice game,4
d9249925-cdc9-40ad-8395-21a13c0b621a,Very good,1
c6b76801-7bf3-44ce-b3b1-311868d84646,incredible,5
51740810-03a5-41ab-b3ae-d02317d95414,Awesome,3
94efe563-5d10-41c7-b731-fc0d934dcc9d,That is very beautiful game but lagging,3
b8a577e1-fa92-4ea8-9a6a-0decc9f4e8fe,Ghu,1
213f8d90-9acd-48f5-93fa-d7427d9d441f,Super super excited about this one of mine a few minutes ago to kya socha tha oo so I will send it by the day I was wondering how you love you love me hai sudharne ka naam hai kya hai ki mara patta na to msg ka phone aa rahe ho raund to,5
ac630ec4-5efa-4b4a-a5a8-9ebc1cfb9296,Nice game,5
7312f833-2e46-4b3d-91b1-bce2e3cbe7a5,Very nice 🙂,5
781001a7-14ae-4d76-be77-3ad87944f4ba,I am hack this game,5
7ae4153a-2d74-49e8-b84a-4fcb749b1040,So nice game plz give 5 🌟,5
c013860c-0791-4683-88b9-1aec70ede761,Mehhhh,3
671940ce-86fb-41cd-820d-f607248288c5,🔥🔥,5
4354f486-cab5-48d7-8263-9e5bd51440b2,Superb game man. Best game for free time. I always used to play this game. Very nice👏👏👏😊,5
f479b30a-b726-413c-bb80-2cce6a66d20c,Very very good game,5
db21d6bb-37db-4a7b-922c-1bf5473b1927,Nice game,5
8028eb75-34fc-4f06-a0b0-263e302962f8,Good,4
60e58507-bd66-46fd-8db5-d651da16648b,Good game ply,2
5da41964-75d0-41f4-b8aa-9a90198afc87,2022 2022 2022 2022 2022 2022 2022,5
0b613c20-5649-40b6-8066-2342c578002d,Amazing game,5
6011f177-769b-4382-b420-1b752e7c5c70,I really want this game ever So niçe and great,5
1af1feaf-2c96-4a58-8afa-fcb9ad94b8c1,"The game should be little slow for the biggenners so that they can understand the game properly and also to get their hands set for the correct movement making and to save themselves from the upcomming hurdles... For elderly old age and for the kids it should be made little slow by considering their age criteria so that they can enjoy and play properly... Otherwise the game is fabulous... I and my grand daughter enjoy it a lot.,.. thou we met accident after every few minute but still we loved it",5
bc8d9439-42bc-4ac6-b3c9-737f5dc0ab94,💇💇💇💇💇💇💇💇💇💇💇💇💇💇💇💇💇💇💇💇💇💇💇💇,5
83b7d098-1b72-4e8b-a36b-2106188e5234,Nish game,2
727fec9e-41a0-4af5-8b35-9b1b2b03a737,I am turnd my score to 10000000000,5
9b1369a7-14fa-42ac-ad50-b4bb6504c974,Subway Surfers is a good game I like I like it very much,5
91371894-ae18-428e-ad11-0dd4246e3233,The most exciting game ever....... ❤️♥️♥️👌👍,5
6dd32f45-8236-4f2c-ba93-f0fea3438343,Super super super super,5
028b1a88-5ecf-4dd6-a654-b399128105b5,I'm satisfied,4
1eedfb04-7d42-4f51-b26d-a60cc4be16e3,The ads are ridiculous!,2
ed0b386e-2b2d-4c03-acdf-5b8cd22707cb,Subhash.gupta,5
dc51970f-8a21-4feb-9f8a-0d92daa59f9f,This is excellent game,5
abdfbdd1-fe19-4a0c-8eb5-094a25fb8cc0,How cool is this game you know what back the connect to fb,5
3db4905a-d334-4e90-a82b-96706a160be6,হত,5
3ecc3254-53d3-4203-8e3d-999cc5e795a5,I like this game as it is offline and less battery consuming,5
82350a06-4d5e-4e5f-8941-b974decc7e0f,Ffncejjtoe and I will be there at,5
fcb7d92f-775c-482e-81f7-8c1e281924cb,হাই,2
d8fac3f3-c4c0-4a36-bcba-c5c9e5f5c41b,"I think this game is great there are hardly ever ads to bug you , love the characters great game.😃😃😃 Doesn't need any changes in my opinion",5
9266ca5d-c676-4fde-a4f2-c4b45f324cba,Nice game,5
c1c31dd5-9d78-4955-a90c-00fe79049b40,Bester game,5
e3ef5764-58ae-4843-8730-153c857e73af,Nice game,5
605d656f-846c-436b-a667-de5171a047cc,Vijai,5
ca35b755-e77a-439f-9915-fd38f1e3f0bc,Nooobda GAME 🤣🤣🤣🤣,1
ebeb521f-8bb8-4d4f-aaeb-8cd35fec2ac8,Nice game i like it,5
93448e85-7e77-44a2-b896-aba97c698f0b,Nice game for passing the time.,5
11ac4fe0-f5d8-4f9a-8b9f-3a79b19a17e6,Very smooth playing Thanks for this game,5
b7e26ed2-2672-4d0c-b617-bfaa9f4e2ebc,O 1,5
59ddc947-e58e-46c3-a94e-ee3377931c99,hahhaha dami nag pasa ng laro nah toh talo ang ml hahahahah,5
8eced16f-8eae-4c12-b6b9-1b105a95da24,Thasabast gam of the world,5
292f5fb4-9e52-4e97-9895-20a908245725,Funyyyyyyyyyy 🤔,5
d7b96e4c-75fd-4e2f-bef0-231e4685ac6c,"Amazing app love it and just because of that I got to 1,0200 coins and my highest score is 3,908 hope more people download it🛰🤡",5
f6ff5c70-58bc-41ac-bb0e-7fe48e915737,It's just time pass,5
8c814e05-02c0-48a5-b9c2-5976a6066e78,Super,5
00c6b545-061d-4c19-9550-ce6824151398,I love this game 💜,5
013eb824-fde3-46c7-aeb9-ef33dac77bc5,Kirak Hai,5
75526b16-e80c-4cf7-8f7b-9cc577fa3982,I like the game,5
2f1cbeb7-2f9e-4a8a-b5c9-e806bbbd9dca,Good game,5
