reviewId,content,score
cdd7f3f2-d656-4f32-be0a-1909723b8dd8,I'm unable to load gifs.,2
4f7cc099-af6d-42a7-9d04-00893f3dd776,"As of August 2022, the latest update doesn't let you use Android's stock emojis (on Android 12), but instead replaces the ones you type with Viber's own iteration for each emoji. As a result, you are literally unable to use certain Android emojis, as the app replaces them with the closest proprietary one it's got. Please bring back the option to use all emojis, both Android's and the app's as one wishes. Edit: Viber fixed it a month or so after this review, it's back at 5. Glad they backtracked",5
4370e904-435d-4fff-9947-e0b1a82754ed,After update the emojis are terrible. Return the old ones,1
c8f68442-dc38-49f5-8bad-9f27e0d42c76,Very nice,5
c261d711-653e-4dac-9596-2e75284f6def,better now.....,5
294e156d-2da2-4a84-add1-097cd824240c,Great! Although sending pics can be a bit slow sometimes.,5
80d1ed59-9784-4f26-995f-c84b75f06fc6,"The latest update is not very helpful. We're using the app in our work, and most of the people in the groupchats were not saved in our contacts since there are atleast 200 members. Now we don't know who's who when someone chats. I like the app but this recent update is just so unnecessary.",1
a7b3fca4-d3f8-4758-83d8-a069ae4b8a5b,Dbak,5
bf1b5cb9-a978-42e5-8ae0-26116555cc36,Great!,5
17027d91-855a-4d93-b96f-56c5c8166c24,Hindi nman makatawag ng free call sa viber out,5
aacf2280-676f-415d-b40c-9b54803cb3fc,Great,2
e3646d35-18cf-4904-a23f-28563490fc54,Only showing numbers in unsaved contacts? But... WHY? 🤦🙅,2
791d6cd4-875e-4b81-b9f1-4f726671e113,just showing number without the names on new update,2
d5e02ece-802a-4b23-a9b4-db698fb55046,5 stars,5
266bd75e-73f6-416e-b34e-dc72fe70094b,name not showing. in viber msg. it needs to save contact first beforehand. it was a hassel to do though.,1
f8fd253d-471a-461c-98d6-c2bec4115e7e,I really like the app.,5
a1768eb0-77c2-4063-8c00-ca9776174362,Wish I didn't updated the app. I'm shocked to see just numbers and not names like usual. I'm also using this to track other numbers that are calling me repeatedly and now I can't do that. So sad. Can you please bring it back?,4
3bf6159d-e75e-4fd2-9b5b-59b98f74ca8e,Grate app.,4
5face16f-844d-4253-849f-305053dc180b,Many times no good sound quality,3
b0334ebf-1d0b-444c-b3fd-3ad5f63a87bd,zawmyn,3
b0e0c626-eea0-4c17-beab-6a127042a9e2,Viber is so gud app and I'm very happy to use this app and their functions,5
b2d6c31e-8012-4bc3-b957-d1ba48dc7e12,Qq1,4
06f51708-0239-47a6-89c5-a664055c67d0,everything good. Nothing complain. Thank you .,5
15091dcf-a777-4d8c-b70f-ec2168f7b37e,Nic!e,5
e72719d8-cdf6-446e-9b0a-f8e94bc710b3,"Viber is good, until this recent update wherein all my contacts became number from names. So right now having a hard time to communicate with my team cause I don't know who chat who. Changed my rating from 5 to 2 to 1 star. This new update is soooooo BAD!!! Either number or name it's just the same if the issue is privacy. And now I need to downgrade version deleting all my history. Hayzzz",1
c2e59e6a-c0be-4f8c-b022-e0ae437aeaa6,Good app,5
bcc1c3e1-63e9-4c03-a46c-28a5e52b73a3,Sometimes I'm unable to send my messages even if I've already clear cached or reset my WiFi. There's no double check that indicates that it was delivered. Thanks for fixing the emojis tho. I prefer this one instead of the default smiley stickers.,2
d679b222-b229-4cbb-b071-d063ec21ee5d,It does not show the name of my contact anymore,1
1665486c-75ca-40d1-990e-bfc37c302dc5,I don't like viber's made-up groups that include me in things I don't ask for and have no interest in. Other apps don't do this.,3
