reviewId,content,score
68dcd585-0e31-4850-a9ea-c22eaced2305,Tiktok is not a family frendly app right now with the added storys theres lots of 18+ videos if this isnt fixed i wont give a good raiting,1
2f87e3ab-3e85-475d-87d9-b829e0811cd9,Ww,1
f0c00be3-8b33-49a8-8966-f65b04b8c0d3,"First this app was great, but now content creators are jumping ship like crazy due to bans and woke idealistic views. Tiktok was a platform for free speech and has gone woke.... be prepared to go broke. Learn a lesson from paypal or join them.",1
7c642abc-69d9-4cf5-87a5-c376e31607d3,Greedy b*stards,1
15bb834d-a22e-4f59-a2b7-5793034df01b,Nice app,1
f004bf1e-58dc-4ddf-a194-8de49307626c,Very good,1
09bc20b2-9033-4fe4-9b45-2565331800ca,Ali.....mughal.g.pandu.0 my star tik tok app yah Mera account Hai Isko like karo share karo follow karo,1
7fb8c114-9624-496f-ba02-65d453112785,Best,1
0d7a0012-f9b2-4a83-9250-dcb2c9871355,Sir i have 1012 follower and iam posting my best video but the view are not comming more ten 10 and non of my video are going viral please fix it USER NAME UMER_,1
3b16a1f9-5033-4512-b412-5c2d267a4c09,"I had an account that i've spent a lot of time on making videos on. But one day, tiktok decided to ban the account for being under 13. I've sent pictures of my passport to prove i'm over 13 but they doesn't care. They just send the same message every single time i try to appeal my ban. This is so annoying. But it's an great app becide that.",1
c8e5d6d8-1386-4dff-9d7a-44d1fd066541,Op,1
f7852b2d-b5ba-4c96-b56d-b3be373f77b7,تضييع وقت و نقص تركيز,1
3888551f-db81-4267-8358-2ce43ad936f8,Keeping 69% of profits from gifts plus another 10% when withdrawn it's a shame. I understand poor people should not beg on live stream but wjat you take frome the poor is very greedy. Disgusting. Hopefully everyone will ban this app mess,1
0b523d15-ddf5-4066-b47e-80b3036a399d,Very interesting app yesss l like this app you download this application and enjoy this application,1
277b978b-d0c3-4872-b590-3af7b9415345,"THIS APP ALLOWS TRANSPHOBIC ABUSE. Reported and ""no violation"". there needs to be an option to hide your inbox while scrolling, super annoying when notifications keep appearing in the corner and there is no option to turn it off. Makes the app not enjoyable.",1
96394073-d195-48a7-b150-bb9574a784b4,This having to post videos to see others videos is dumb as hell,1
dceae9ff-12a1-4b7b-bb5d-c2d2b89a5cf5,Woke scumbags,1
1d8462a7-16a0-4be2-a106-2e98372c9166,Fix your bugs.,1
a8aec8d2-da13-4db0-86b6-42db14ca7ff8,Why this app is not installing to my phone but lite do,1
d14dadbe-2ac6-4cf2-ac4b-5de1b0687954,"Hate to say it but this app has gone extremely down hill you ban all the wrong people but when the people who need to get banned get called out you do nothing, my friends and I have reported an account and it's videos for days now and nothing has been done and their account is still up, and their still harassing people.",1
46661532-09dd-445a-8a9f-e6e78aa45129,Useless tiktok,1
f3a6890d-022f-41e0-93a5-ea2e7bd0cee1,ড়গহজচটপডযঙ,1
c9c79ad3-3177-4331-8fdc-16e1ebd3bdbd,"As,xlw,sl w w.a Dl s pw,slows Lqapal a Lxpw was Al a l was",1
49b2d9d3-b676-43ec-a586-fa95682c1fb8,Nhx /=6'(*95'!,1
32479a01-8f95-4abe-ba04-a04221b64fd8,Downlaod does not work,1
958b1ef1-5f91-4fb2-a4f4-10ba352be815,Video 30 se nd hole v,1
3a1cd5ab-71ec-4257-88c8-3b408cfabe6a,I like it very much,1
c346f2c1-b968-46ec-96c2-973489a9321c,Exaland,1
5cb74e5e-63d5-49da-9bda-ea8c57be2e81,Nice,1
d17de568-93fb-414f-b24c-a675bf94d8c4,It's good for entertainment,1
8a4d7013-bca2-4d29-9651-64fbf4207f39,It doesn't let me search!! because I think cause I have a Samsung galaxy phone?,1
166178d7-b31e-44a7-9591-2b2feac9db74,Amazing,1
9aff8a06-8c7d-4f01-ac59-40fa91ce4af2,My account is not following,1
3d726697-6f97-43e3-a6e8-fb4367adaf05,Terrible,1
4c629d0e-0b6e-4ddb-8d2b-3ab3139f8852,Sir i have 38 followers and i am posting my best video but the views are not coming more then ten and non of my video are going viral please fix Thx sir,1
2c356ce4-8d79-400c-be8a-19665e837cc8,Jahid khan TikTok account for kub Valo,1
ceb7a249-9341-4be5-9c3f-29ab3dab3a6b,Nice app,1
31ccf14c-3121-4e82-9e96-29c965772c98,You guys kept banning my account for no reason!,1
4b75c102-2f87-4bc9-ba64-46cbe507d6c1,This app is not good for your health ��,1
eac4ff0e-5c9e-4430-b0b8-0271abe7ff4f,"Constantly spams your phone with nonsense notifications. I don't care if someone I ""might know"" has posted a video! If I'm not actively following them, then it's because I don't want to follow them and I don't want to know when they posted a video! The only way I've been able to stop this us just to block all notifications in the main app settings.",1
582496aa-114c-4247-8ebe-c43fc39a492b,TikTok makes my day because no matter what happens to me I always use TikTok to calm myself down and makes me feel free from my problems,1
76846e71-1b7a-4576-b760-9511558ecf2c,Khaii yarr ma viral vayena��� Malai viral banaideu�,1
47b48b9e-a645-4664-b3b2-352e95d77b8e,Good,1
3ab6431f-8e5d-4f17-87d6-528c234dcbdb,My fevrat app,1
