reviewId,content,score
6b4a3f73-9bfd-4619-8cd0-1cfabf7be7dc,ang ganda daw,5
022be1bb-0b62-4b91-9b9e-4ad1df54b001,খোবালো,5
2d632eb0-4706-4daf-99a2-f464fe9bd7e0,MD shahzad,1
928648e7-65c5-4583-b3a2-bbfcb92353cd,Nice,5
d9abd04a-6375-4545-908f-251e4b083ffc,Today Fb followers problem all over the world.,1
82999be0-7244-4b5d-8962-e3bd3550a14e,Nice,5
49b1a2b0-6b2d-48f6-ad6f-a23224eb773b,It's 31 Aug 2022 My apps sow that's it's need update. I will but It's sow the notification again 🙂,3
642495e7-5d69-4946-82a4-92282b21b355,Have Fun,5
de651690-3050-4cbb-8a09-f0b6436a7c00,I think it is really good if this application no need to update it weekly. Because updating application is adding phone storage that cause of why phone was hanging/logging.,4
a9579ec6-38ec-45f0-ad1a-4e447f7cfb0a,Good,4
4805d3e4-43b4-41df-9a3a-d2921e0974ac,Good good,5
53ac309b-70ae-4dde-9471-67ca22d721ce,Awsome,5
69a87e01-ebc9-49cd-a19a-541501e53a7c,Pooja ingole,5
0911575b-a0e4-4ab8-9f97-3f190d3f95b2,💩💩💩💩,1
9acefb79-bbc2-449c-b2c0-52c5a30ba3de,I love this app because if you want to take with your family you can toke,1
9fb8717c-8f39-438c-9be7-08542d15a154,Good app.,5
bcc8857d-ef79-41bf-9c28-59beca1f75c4,Its so nice,5
c8be45e9-68b9-4a68-a2c9-233cb244a35b,Nics,5
ef2c380c-5762-48d2-b10f-f6ad8322d2c7,Good,5
558f77e0-0ad7-46ba-baf4-398791bbb878,Soper low,5
3708c422-0884-47e9-b17d-882b3b6b801f,Nice,5
8600ce40-9168-4d5c-8d16-43fbdfe03cc1,in this app there Is a glitch 😒😒I am so tired of this,1
c72e74eb-d098-49e3-bd9f-d1d5377eed9d,Its company who not respect the humans,1
a87482d1-1596-4c86-9bca-ae64058c2917,Good,5
e035f944-d584-4226-bb10-2c90d4678c66,Best App,4
47224acf-2338-44c0-a15e-4c104ac11d0b,It's cool,4
f92209a5-f9de-47fe-8ff0-56a44d5d955c,To join my friends,2
19aae762-840e-42a1-947f-9e1935aedcdd,Marajul islam,5
871c9c26-2f14-4a66-883b-df56c0f96604,Not good,5
5a445ec2-bc7c-45e5-b5f6-e8132635f09f,Ok,5
477952cc-bd4b-452c-8cfd-feb4b48339be,Good,5
ee10937f-5bde-4173-aac1-4c76f0814292,Jhii,1
791584bf-a621-485e-8e6d-45a7919718e7,Wonderful,5
53d85fad-cc95-45f5-b2c9-e11a79eb4faf,I like it,5
bb2a7d44-88df-47d2-b8ab-5195d2221683,good,2
13b4f9e3-2483-438f-a548-a91bc26d042e,👌👌👌👌👌👍👍👍👍💚💚💚💚,4
ebff4c97-43e5-424b-aaa0-00c08a185a52,💖💖😊,5
6f5e2041-f97a-4612-9d3e-f777a788e0d8,িরীর,5
d1bc9dc4-74c4-4deb-83b7-d3612ce0cbc8,Smooth,5
f7d7a214-3175-4483-83bc-46e5eac33dbe,tnx,5
90f9c680-206b-446f-94fa-cad195ec60da,Ang ganda pala nang facebook lite,4
946147fa-c523-4026-80e6-1a8cb24785ed,goof,5
ae7b2fe0-1aa3-46bd-a628-c5772c774894,Lot of Issue,1
5f22a3a4-e012-47ab-bc8c-d0d17da9984e,Wla kwnta,1
de8f5003-589a-4435-ad90-af7f64404b42,Just awesome ❤️🦋,5
7aa8a98a-b26c-4358-9135-76ad00bd2ba6,Marwa Mowkfi Mmm,5
0dc13209-0c98-4a22-ad6e-cc666cec5e7b,Fine,1
2c699452-fba7-4815-b4f0-f32080b2b44c,Very nice,5
5b99bd05-e46e-4233-a033-be333da7e66d,Nice,5
0d7b492a-04a1-41ad-a905-6e900165b9cd,Nice be,3
b8d18dd6-c498-4a82-a717-c2f67974d09a,What is the difference between Facebook lite and regular Facebook? Why can't I do live streaming with Facebook lite,3
e08fe5d9-1537-4943-84e9-eaf3fd3f1f15,Good,4
4858560a-cb01-40c6-9f51-afce5fbef7ed,Ok,5
e532ab66-6dff-4919-bf79-ed70b3b8805e,Facebook download,1
bfff9217-a2c0-4c5e-98f8-509408fdaa6e,Its a nice app,5
a483dc3d-bd1b-4da4-a548-de639fd51dd3,Good,5
925d7528-54a1-4895-8be3-b5b3fff73a59,Powerful app,5
9a2f1ab8-dac9-4d7b-9e8a-415e6f68f236,It so goood,5
50bc0c72-98a6-449a-aad0-b8b5b2e9ae5b,Very nice for post app 👌👍👍❤️❤️💓💓🥰😍🤩😍😍🥰,5
4db64886-d454-4327-b970-3f2feac9213a,It takes too Long time to get in fb,1
6be13c28-592b-41ce-b929-087a0b57a01a,"I recommend the Facebook.lite,it is informative and effective.",5
d74268d6-8ca9-454f-96a4-4c532754f9e8,"Although this app is very good but it bad on one condition you always refreshing all my account and I'm not scam I'm even tired of that cause I have several acc and it happened the same, if I open another one and it got refreshing I won't use this your again so try to do something on this cause no be every one use Facebook is scam",3
0576946f-b095-4264-9b54-bda6adaab26b,What is issue that you download then after a couple of days it uninstalled it has happened like 4time pls tell me why,1
a387ae60-47ab-4d3f-9fff-d89eaf5a4ede,I'll use it for the progress on my account and the latest futures for connecting to able for management and Data to able business plans to go farther progress.,5
8fdee6fe-62f8-4a57-a54c-14dd397123ae,Excellent,5
32a05628-87dd-4856-9f68-d1b9009bbfea,I give 5 stars,5
911bc76d-8ee5-4af0-a90b-a99ecd8a7831,Really good,5
c9c7655a-ba42-41c6-8e8b-938745d295cd,Love it,5
fe047cac-3ac4-4d9e-a705-06003a807a49,EXCELLENT SERVICES,5
817ac884-c493-4200-b7f7-a9b7d20d1954,use to see such multiple supstances,5
65a81ab9-267c-45b1-8925-5905958d8712,My Facebook account some one màs att ack,5
bd340bbd-d1af-43ee-8290-d1fdc63e67bd,followor. ???,1
d01c2fdc-33ad-40ba-aa6c-47b109163a30,Like open,1
74fd0aa9-baf2-4759-9492-56bd6f02c3b9,Kto,5
1369e02a-31da-4988-b409-52cf28cb32e4,Good,5
c2cceadd-0486-4004-9f46-69bb49d1361e,I need this app while going through comments at the same time watching the video hope it will come soon,3
75c7ce74-8a18-4d83-862a-05b9250f14df,Lol the number one hitter Jessi loth,5
ffbcb88c-8be9-48f3-84a8-81e660bc881a,Dear facebook team My profile lock optio no showing,5
368e63b0-52e2-4409-b1cd-a2cd63f53031,So great & awesome 👌 👏 👍 I love it 😀 😍,5
4313a974-4daa-4fc6-b332-c1dcbbf5dd53,Ok,5
a39afec2-9a94-47d3-8281-b8500b0c8848,Gd,4
19f36d78-8a2a-4e7e-a1fc-6f9a2e3a64c6,Please ibalik nyu saakin,5
00b5fb50-8802-492b-9f4d-a17b4cfb7edc,Good but not so when someone mention me in comment and i see their notification in noti section and click on it the comment are not visible please fix it,1
18a6770d-c392-402a-a948-6f1b64194c8d,It is good,5
8e63fe9c-4b1b-487f-94eb-af9ede4dd82b,Cu u bjjj ruy hi iirggA,2
57792544-38c1-4dcc-adb0-180ba09fd73a,Awesome 💪,5
0e63196c-d82a-411c-8eaa-472531e07f95,Excellent condition and good quality working but keep it fast too. Very awesome features..,5
8fb65690-29ac-46ac-9024-990dafb4735c,Nice app,5
21d01c95-9069-4e91-b391-c20659173a16,Good,5
7506b7f9-c428-47c2-a058-12071f8ba9b3,So informative app,5
28fe2acd-712e-4dcb-8f7b-f4d16e614a90,Very fast chating and free data so good,5
4f4f653d-387c-448c-b1f9-ce39f56e6606,good,5
573e7127-0c5c-42d7-a1b2-12bfdfa22964,Good,2
ce61815c-2a59-43e7-b12c-82369536a98e,Good,5
dd5b469a-f80e-4167-85fc-f9973ae89f00,Good,5
50dd99c7-a46a-4564-8e21-a3dcdbef43d7,Expert,5
3597e9bb-5ab7-4df2-a961-11672f1c6cb3,It's easy to use,1
61aa776c-1328-449f-8163-5b54e9b26747,"I'd say 5 stars because this is the best app ever you can watch videos, community with your family and friends,you can buy and sell products, you can even look for a job. Wow Facebook ❤️👏👏",5
ea79dcad-b2a5-450f-9482-c8fa0e611c7f,Hhffe,5
86afd14b-51a5-47d5-8704-036b1ad8513a,Great,5
071fee17-de3d-4f3b-a284-edffa2024f22,potang ina ibalik nyo mga followers ko,1
2d8b1e2c-c86e-4a51-94a6-f02423043b1e,Wow,5
6522c798-7aeb-48b2-bef6-09cc5af43de6,Thank you for your app guys,5
1b28f043-04a6-4194-bbbb-d941fb012cd5,this update is very bad jab sa ya update aye ha tab sa mare face book nhi chal rahe plezz fix it,1
a3641549-8633-410d-a8ff-2e15b4a16740,Amazing upp aswear 👏💖💖,5
8a81b04a-b36e-4d30-a346-2f46a347d047,Nice,5
e5398292-7fcf-4c90-9167-e7ee974876e4,I installed the app but it didn't open,1
b3e988e6-d6ec-492c-8169-5bbda8978d84,Ssbin,5
0d9faa53-d002-40c9-8695-e3e0599ff1ea,Lovely,5
a17e707e-e9c2-47db-9e36-f037589f2375,Ok,5
94ded053-7826-415e-8095-88a28340db17,it keeps lagging and everytime i check someone's profile is says “We can't process this request at the moment. Please try a bit later.”,1
95902bca-c03d-40a4-bcaf-b750ff66223f,Good,5
c06d9702-f086-484e-affe-9cc3501dcc38,coool.....,3
cd058f73-366c-4bd8-b5c8-a059e0153d1d,Excellent i loove it....cheers,5
a2de9cdc-ec32-4afb-99e6-4e1651291ddb,It is nice and graet,5
cc5d1da8-b7af-4985-a8a4-3d3955e2c1dc,I got restricted for no reason.,3
d36933f7-707f-49b5-a821-f4fa2b53d53c,Its ok absulotly,5
85a1cf3d-158c-424f-9cca-f542b5ffa76d,1 star because of your mis leading violation I didn't violate any on my post especially to your COMMUNITY GUIDELINES. Meta and Facebook very sensitive nowadays. Maybe soon i will not use this application. I will uninstall this application. Please fix this Facebook team. Even react i cant react the post on my news feed.,1
657c2b7a-2ff5-4fd7-9297-c41e129be816,Never experience,1
abe47e52-6b9f-4565-a3ea-0c3c2187acd7,Super 😘😘😘😘😘😘,5
474601c8-d086-49b7-a4e0-240c8b83e267,Nice,5
79f4f887-d895-4c16-80c4-a30b9c1989a7,Good,5
fe2032b9-6934-4947-8c0a-238d9807a419,Lovely,1
40dd7c88-9600-4428-b25a-7a965c712e04,Thak you for faster download,4
c102efc7-6f7b-4949-8f5d-6424c2153e48,"Sending messages in Messenger brings blue tick, add the same tick option🙏🙏🙏🙏",1
a0aad266-82a0-4b3c-8de4-e5f9713fa7b5,Many people have lost followers on each of their social media accounts despite doing nothing wrong.,1
8f9f4cb9-44d4-4f0d-9c5f-55ca2584c0d9,ম ও প অহচ্যপগক্সলজ গ্যলিওউ,5
7b344f07-3cae-4fc9-8340-f2ef7374bdec,Mast,5
a23559a8-a244-4907-840a-8aa0fcd9be50,Sushil kumar,5
339e42be-cd49-4803-a717-57406216ca0a,Very nice,5
9427c757-75d9-4d54-a436-eccac8bfcb95,Super,1
6270535f-3d28-4688-8f53-133dce6967f9,JhertyioasdfGzxBzxckoyeryt1000,5
46da7475-7c69-4324-8fc0-fbbcb0d09308,Excellent,5
148736fd-e4b7-481d-a32b-bd82054bd743,Ncc,1
0ca6c627-b079-4516-9de9-576aebe271d7,Good👍,5
9537eaec-e11f-4651-99f2-1082c44a64e3,Nice,5
053ebe11-b5a8-4fd8-80fa-5565378ea1ac,Fast and easy,5
76e92a73-f926-4183-8f61-4f96145c85b6,☔🔥,1
7a892328-e046-491d-8fdf-74d2dd278d8b,Saravanan jothi,5
1817dbef-0f65-49a0-b4cb-14e74e11344b,👌,3
499d0c48-ff9e-4245-abdb-c66a1e23bb11,3 year,5
1bdfe0f3-fc36-4af8-b37d-b5fe988ab251,Good and recreational,5
74a6690e-5c6e-4a17-9c02-745ad58098b3,Facebook messenger send kano hocche na.atake thik kore din,1
489cb24e-f9d6-4f77-a66f-096eee727ff9,I love it,5
9ed8f40b-3881-45e9-968f-661cdc5a6fa7,Nice,5
3cb6bdbf-a51c-483d-aab3-2e35ce8a4490,Hahahah,5
528bfbe0-1e2e-4999-9f8c-39926625cb3b,Nice,5
14269b61-8c92-4449-bfac-a9d82c7b3a90,Diwakarkumar,5
62f7addb-b94f-48cb-995c-79499514b1e6,Mary Ann Mapi,1
f65c945f-0905-4fa2-823e-0dae6c64a752,i like it for fun,5
d0d99529-5e01-48da-822e-16ab28ec5e05,ဖွင့်လို့မရဘူး,1
1ca6e714-8441-4c36-b346-4b762a4aa2ea,GOOD APP,5
ac327761-45ba-404e-bea1-6d5ed231d55d,👍🏼👍🏼👍👍👍👍😃😃,5
20b7feb4-30f1-4c46-ad78-7b85f1481545,Sadboy,1
49cd7a20-4b2c-4706-8773-c10b1c843b2c,best,5
284a6cf3-608d-403b-a0fc-7b8b71aff68a,Ov ghaT F2fod joff I off jk fo 7777utttttt bk,5
e6f5a937-cef4-4a1a-b6b3-8c0d9ee3742c,Nice app,5
8501c1d8-dfba-483b-97ab-56854d4c6bcd,Asiqul,1
afddabbd-75b8-409c-b68d-3d53f6757931,I like facebook coz is the best way to talk with my friends,5
91e71c0b-01ed-4127-a6b3-4a344257ee86,Good,5
2c1ec3b9-8756-4e46-a845-f75558d658f1,This Facebook is nice and very good for me😍,5
160e033d-4286-4e41-b00c-02d316ebdadf,Super pull sapot,5
8fd339ad-f2e7-4b89-961f-bcf31da8d6ce,Yw,1
414ee92c-3488-4585-8b43-19471dea9feb,Very nice 👍,5
dfa2028b-a545-42c0-8ad6-bc7a35beb604,Wow,5
081fda51-d33c-40b5-9381-7f7b4ec02219,This app is good to use,5
7c71884d-26aa-4b7c-81eb-8747179713b0,💞💞,5
0bfc82c2-465c-49db-a110-10bc857a4ba6,A1,5
bd11d916-ffcd-4b21-ab9a-a787412ef071,Best,5
1d3ae17d-2fc6-4f09-8d28-616e74ea6747,Nice 💫👍👍👍💞👍👍💞👍👍👍💞💕📴😌🦅♠️💯💯💯💯💯💯💯💯👍👍👍👍👍👍👍👍👍👍💞💕📴😌🦅♠️💯💯💯💯,5
e4b99b2b-5b3c-4c01-a48d-10c5cf31233f,1star only kasi inalis mga followers ko,1
352d3fad-7c1d-46fc-9e0c-604f5076a9c5,Ah,3
4d119ba5-ff58-4259-a3e8-28b13a386ae3,Divya,5
152716f3-ddbe-4644-a550-9c488ec27a4f,"S**$***"",3**#2*2*"",3#*",4
895f0dc3-24b4-4899-bda7-51b2b8c0236e,great app,5
e851d960-f3d6-43b3-840a-2ff9e39d46dd,Good,4
a649b928-bba1-4ede-bfdf-84c475bbda0f,Milon Vai.,5
898f5d61-c3b3-4b1a-9f07-c84816a60bd1,Good,5
10fda5fe-e815-489a-ac03-b65badab7728,বোকা চোদ্দা,3
3ee2542d-ceef-4ff6-8d32-fcd9cb39005f,Good,5
f6b39f1f-8c18-41a8-b29f-15dad0c3d04c,Very bad quality 😠,1
1a68675b-32d2-4beb-8090-e01f98248a84,Good,5
025fcc2a-8a76-462c-bf60-6c31bc6ce45d,Vikas Kumar,1
a9ae9ea5-f71c-471b-aec1-dd55be184d5d,App ta onek valo,5
c04d0526-6a04-43d6-a2de-c5c01ae99590,Nice app,5
b6d58167-6d9f-43e4-929f-56f938af7204,❤️,5
ee21a183-8a6a-4850-9df2-689b18d3c0a0,It's good for the student,4
adf49f05-2951-4e3c-a5f9-33afdfd36bc4,It's cool,5
e144194c-d56e-454c-9c9c-8d2758d3207e,James ralla,3
f2e821f6-e515-4040-bc3c-82e92c47ba12,No Darkmode,1
43fbd3b7-1c80-4d42-95c9-72125cb4c934,This app is so wonderful I like it,5
a70f7bbb-ce1a-4ec4-a31c-3be61e97384c,নুরজাহান,1
460791af-2527-46e1-a3a8-dfdff90a33b4,Vilo Facebook,5
72a26b5e-4a46-4e98-b90e-214c6c1973c2,R atikanta,1
f2be6db6-1a4b-4598-9c3c-4daef705cea0,Fvrt app,5
b271249f-127c-4272-9abc-302a932e0541,Whatsapp lite,1
bde3042f-045c-442c-8d12-064c0f023038,Nice 👍🙂,5
213f9c3f-92e0-40f4-9cab-46b98bd7dc5e,🔰ट,5
e80a02bf-110b-4990-8225-775d356215f2,Best,3
02443c3c-dc32-4be9-a08d-807accd56bfc,Govjmp kaR,5
f4d4259c-93b4-4f17-a993-604b78d02ef1,Amazing,3
bd610cc3-015f-4a22-b56f-e8139b568c6d,(Thanks like useing this tacebook because its simple and easy to use) ben thanks,4
56f739b6-b0bd-4fb4-9351-45aa1d83be0c,Good app,5
ce6d1112-7dce-4c32-ac24-ad5691e6b060,FF,5
b33f8205-4cf3-4393-9d38-ce5aa03fad67,ওকে,5
5cf5635c-155c-48e2-a84c-3b1e1c0d3677,❤❤❤❤❤🖒🖒🖒,5
cd6cf096-148f-4d2e-86ca-da460767a1ff,Naic app,3
